TIME s, IN1, IN2
-1.963, -0.630983, -0.207339
-1.968, -0.636693, -0.213153
-1.973, -0.645259, -0.200234
-1.978, -0.653824, -0.202172
-1.982, -0.662389, -0.21509
-1.987, -0.670955, -0.208631
-1.992, -0.67952, -0.201526
-1.997, -0.688086, -0.217028
-2.002, -0.690941, -0.220904
-2.007, -0.702361, -0.205402
-2.012, -0.708071, -0.215736
-2.017, -0.716637, -0.224779
-2.021, -0.725202, -0.213798
-2.026, -0.733768, -0.209277
-2.031, -0.739478, -0.224779
-2.036, -0.748043, -0.226071
-2.041, -0.756609, -0.211215
-2.046, -0.765174, -0.224133
-2.051, -0.770884, -0.231238
-2.056, -0.77945, -0.21832
-2.061, -0.78516, -0.218966
-2.065, -0.793725, -0.23253
-2.07, -0.802291, -0.226717
-2.075, -0.810856, -0.219612
-2.08, -0.819421, -0.23253
-2.085, -0.825132, -0.238343
-2.09, -0.830842, -0.224133
-2.095, -0.839407, -0.228655
-2.1, -0.847973, -0.241573
-2.104, -0.856538, -0.233176
-2.109, -0.865103, -0.224779
-2.114, -0.873669, -0.241573
-2.119, -0.882234, -0.242865
-2.124, -0.8908, -0.227363
-2.129, -0.89651, -0.240281
-2.134, -0.90222, -0.24674
-2.139, -0.913641, -0.23576
-2.144, -0.916496, -0.231238
-2.148, -0.927916, -0.246094
-2.153, -0.936482, -0.242865
-2.158, -0.942192, -0.23253
-2.163, -0.950757, -0.247386
-2.168, -0.959323, -0.252553
-2.173, -0.965033, -0.237697
-2.178, -0.973598, -0.240927
-2.183, -0.979308, -0.253199
-2.188, -0.987874, -0.244802
-2.192, -0.996439, -0.237697
-2.197, -1.005005, -0.253845
-2.202, -1.010715, -0.255783
-2.207, -1.01928, -0.241573
-2.212, -1.030701, -0.251908
-2.217, -1.036411, -0.259013
-2.222, -1.044976, -0.248678
-2.227, -1.050687, -0.242865
-2.231, -1.059252, -0.257721
-2.236, -1.064962, -0.258367
-2.241, -1.076383, -0.244157
-2.246, -1.082093, -0.257075
-2.251, -1.090658, -0.26418
-2.256, -1.099224, -0.250616
-2.261, -1.104934, -0.250616
-2.266, -1.113499, -0.262888
-2.271, -1.122065, -0.256429
-2.275, -1.13063, -0.248678
-2.28, -1.13634, -0.262242
-2.285, -1.142051, -0.266764
-2.29, -1.153471, -0.24997
-2.295, -1.159181, -0.256429
-2.3, -1.167747, -0.268055
-2.305, -1.176312, -0.257721
-2.31, -1.182022, -0.249324
-2.314, -1.193443, -0.264826
-2.319, -1.199153, -0.26418
-2.324, -1.207719, -0.250616
-2.329, -1.213429, -0.262888
-2.334, -1.221994, -0.269993
-2.339, -1.23056, -0.257075
-2.344, -1.23627, -0.253845
-2.349, -1.244835, -0.268701
-2.354, -1.253401, -0.262888
-2.358, -1.261966, -0.253845
-2.363, -1.267676, -0.266764
-2.368, -1.279097, -0.272577
-2.373, -1.284807, -0.257721
-2.378, -1.290517, -0.259013
-2.383, -1.299083, -0.273223
-2.388, -1.307648, -0.263534
-2.393, -1.316213, -0.256429
-2.397, -1.321924, -0.272577
-2.402, -1.333344, -0.274515
-2.407, -1.339054, -0.259013
-2.412, -1.34762, -0.269347
-2.417, -1.35333, -0.275806
-2.422, -1.361895, -0.265472
-2.427, -1.370461, -0.260304
-2.432, -1.379026, -0.275161
-2.437, -1.387592, -0.273223
-2.441, -1.396157, -0.259659
-2.446, -1.401867, -0.273223
-2.451, -1.410433, -0.279036
-2.456, -1.418998, -0.266118
-2.461, -1.424708, -0.266764
-2.466, -1.433274, -0.279036
-2.471, -1.441839, -0.271285
-2.476, -1.450404, -0.26418
-2.48, -1.456115, -0.277744
-2.485, -1.46468, -0.28162
-2.49, -1.473245, -0.265472
-2.495, -1.476101, -0.273869
