TIME s, IN1, IN2
-2.231, -1.059252, -0.49994
-2.236, -1.064962, -0.527068
-2.241, -1.073528, -0.506399
-2.246, -1.082093, -0.497356
-2.251, -1.087803, -0.523193
-2.256, -1.096369, -0.530944
-2.261, -1.104934, -0.498648
-2.266, -1.113499, -0.511566
-2.271, -1.122065, -0.538695
-2.275, -1.127775, -0.510274
-2.28, -1.13634, -0.501231
-2.285, -1.142051, -0.532235
-2.29, -1.153471, -0.530944
-2.295, -1.159181, -0.501231
-2.3, -1.167747, -0.527068
-2.305, -1.176312, -0.541278
-2.31, -1.182022, -0.512858
-2.314, -1.193443, -0.508982
-2.319, -1.199153, -0.538695
-2.324, -1.207719, -0.525776
-2.329, -1.213429, -0.507691
-2.334, -1.221994, -0.537403
-2.339, -1.227705, -0.545154
-2.344, -1.23627, -0.512858
-2.349, -1.244835, -0.525776
-2.354, -1.253401, -0.551613
-2.358, -1.259111, -0.524484
-2.363, -1.267676, -0.515442
-2.368, -1.276242, -0.545154
-2.373, -1.284807, -0.549029
-2.378, -1.290517, -0.518025
-2.383, -1.299083, -0.539986
-2.388, -1.307648, -0.555488
-2.393, -1.313358, -0.529652
-2.397, -1.321924, -0.523193
-2.402, -1.330489, -0.552905
-2.407, -1.336199, -0.547737
-2.412, -1.34762, -0.521901
-2.417, -1.35333, -0.550321
-2.422, -1.35904, -0.560656
-2.427, -1.367606, -0.527068
-2.432, -1.376171, -0.533527
-2.437, -1.387592, -0.559364
-2.441, -1.390447, -0.539986
-2.446, -1.401867, -0.52836
-2.451, -1.407578, -0.55678
-2.456, -1.416143, -0.563239
-2.461, -1.421853, -0.532235
-2.466, -1.433274, -0.547737
-2.471, -1.438984, -0.569699
-2.476, -1.447549, -0.54257
-2.48, -1.45326, -0.533527
-2.485, -1.46468, -0.563239
-2.49, -1.47039, -0.558072
-2.495, -1.476101, -0.530944
