TIME s, IN1, IN2
-2.28, -1.139196, -0.154503
-2.285, -1.147761, -0.156312
-2.29, -1.156326, -0.149594
-2.295, -1.162037, -0.159154
-2.3, -1.170602, -0.159929
-2.305, -1.179167, -0.156053
-2.31, -1.187733, -0.157604
-2.314, -1.196298, -0.162254
-2.319, -1.202008, -0.162254
-2.324, -1.210574, -0.157862
-2.329, -1.216284, -0.16613
-2.334, -1.224849, -0.167422
-2.339, -1.233415, -0.161738
-2.344, -1.239125, -0.16613
-2.349, -1.24769, -0.168713
-2.354, -1.256256, -0.16768
-2.358, -1.264821, -0.163546
-2.363, -1.270531, -0.171814
-2.368, -1.281952, -0.172072
-2.373, -1.287662, -0.165096
-2.378, -1.293372, -0.173622
-2.383, -1.301938, -0.173881
-2.388, -1.310503, -0.171297
-2.393, -1.319069, -0.169747
-2.397, -1.327634, -0.174914
-2.402, -1.333344, -0.174914
-2.407, -1.339054, -0.16923
-2.412, -1.350475, -0.178531
-2.417, -1.356185, -0.178273
-2.422, -1.364751, -0.173106
-2.427, -1.376171, -0.17724
-2.432, -1.381881, -0.179048
-2.437, -1.390447, -0.178531
-2.441, -1.399012, -0.173622
-2.446, -1.404722, -0.181632
-2.451, -1.413288, -0.18189
-2.456, -1.421853, -0.175173
-2.461, -1.427563, -0.182407
-2.466, -1.436129, -0.18189
-2.471, -1.441839, -0.180082
-2.476, -1.45326, -0.17724
-2.48, -1.461825, -0.182665
-2.485, -1.467535, -0.183182
-2.49, -1.473245, -0.176206
-2.495, -1.481811, -0.184215
