TIME s, IN1D, IN2D,TIME sT, IN1T,IN2T
302.734,-1.005005,-0.51415,302.734,-1.005005,-0.490897
297.852,-1.010715,-0.484438,297.852,-1.010715,-0.520609
292.969,-1.01928,-0.510274,292.969,-1.01928,-0.502523
288.086,-1.027846,-0.523193,288.086,-1.024991,-0.489605
283.203,-1.036411,-0.49348,283.203,-1.036411,-0.519317
278.32,-1.044976,-0.496064,278.32,-1.042121,-0.52836
273.438,-1.050687,-0.521901,273.438,-1.050687,-0.494772
268.555,-1.059252,-0.508982,268.555,-1.059252,-0.511566
263.672,-1.064962,-0.496064,263.672,-1.064962,-0.536111
258.789,-1.076383,-0.524484,258.789,-1.073528,-0.507691
253.906,-1.082093,-0.532235,253.906,-1.082093,-0.498648
249.023,-1.090658,-0.501231,249.023,-1.090658,-0.533527
244.141,-1.096369,-0.512858,244.141,-1.096369,-0.532235
239.258,-1.104934,-0.534819,239.258,-1.104934,-0.498648
234.375,-1.113499,-0.51415,234.375,-1.110644,-0.52836
229.492,-1.122065,-0.503815,229.492,-1.122065,-0.541278
224.609,-1.127775,-0.534819,224.609,-1.127775,-0.512858
219.727,-1.13634,-0.533527,219.727,-1.13634,-0.510274
214.844,-1.144906,-0.503815,214.844,-1.142051,-0.537403
209.961,-1.153471,-0.529652,209.961,-1.150616,-0.532235
205.078,-1.159181,-0.541278,205.078,-1.159181,-0.508982
200.195,-1.167747,-0.518025,200.195,-1.167747,-0.534819
195.313,-1.173457,-0.512858,195.313,-1.173457,-0.545154
190.43,-1.184878,-0.54257,190.43,-1.182022,-0.512858
185.547,-1.193443,-0.52836,185.547,-1.193443,-0.519317
180.664,-1.199153,-0.510274,180.664,-1.196298,-0.545154
175.781,-1.210574,-0.537403,175.781,-1.207719,-0.520609
170.898,-1.213429,-0.545154,170.898,-1.213429,-0.512858
166.016,-1.221994,-0.516733,166.016,-1.219139,-0.541278
161.133,-1.23056,-0.529652,161.133,-1.23056,-0.543862
156.25,-1.239125,-0.551613,156.25,-1.23627,-0.511566
151.367,-1.244835,-0.532235,151.367,-1.244835,-0.534819
146.484,-1.256256,-0.516733,146.484,-1.253401,-0.552905
141.602,-1.264821,-0.546446,141.602,-1.259111,-0.525776
136.719,-1.270531,-0.550321,136.719,-1.270531,-0.519317
131.836,-1.276242,-0.520609,131.836,-1.273387,-0.551613
126.953,-1.284807,-0.543862,126.953,-1.284807,-0.541278
122.07,-1.293372,-0.555488,122.07,-1.290517,-0.519317
117.188,-1.301938,-0.533527,117.188,-1.299083,-0.547737
112.305,-1.307648,-0.525776,112.305,-1.307648,-0.560656
107.422,-1.316213,-0.552905,107.422,-1.316213,-0.525776
102.539,-1.321924,-0.547737,102.539,-1.321924,-0.530944
97.656,-1.333344,-0.523193,97.656,-1.330489,-0.560656
92.773,-1.339054,-0.550321,92.773,-1.336199,-0.537403
87.891,-1.344765,-0.560656,87.891,-1.34762,-0.52836
83.008,-1.35333,-0.530944,83.008,-1.35333,-0.555488
78.125,-1.361895,-0.536111,78.125,-1.361895,-0.560656
73.242,-1.370461,-0.559364,73.242,-1.367606,-0.530944
68.359,-1.376171,-0.54257,68.359,-1.379026,-0.541278
63.477,-1.387592,-0.52836,63.477,-1.387592,-0.569699
58.594,-1.393302,-0.55678,58.594,-1.393302,-0.541278
53.711,-1.401867,-0.563239,53.711,-1.401867,-0.532235
48.828,-1.407578,-0.530944,48.828,-1.407578,-0.561948
43.945,-1.416143,-0.549029,43.945,-1.416143,-0.560656
39.063,-1.421853,-0.565823,39.063,-1.421853,-0.532235
34.18,-1.433274,-0.541278,34.18,-1.433274,-0.55678
29.297,-1.438984,-0.534819,29.297,-1.438984,-0.569699
24.414,-1.447549,-0.563239,24.414,-1.447549,-0.539986
19.531,-1.45326,-0.558072,19.531,-1.456115,-0.539986
14.648,-1.46468,-0.534819,14.648,-1.461825,-0.565823
9.766,-1.47039,-0.559364,9.766,-1.47039,-0.554197
4.883,-1.478956,-0.572282,4.883,-1.476101,-0.537403
0,0.025696,1.287958,0,0.505357,2.149611
-4.883,0.499647,2.317549,-4.883,0.499647,2.281378
-9.766,0.488227,2.355012,-9.766,0.491082,2.366639
-14.648,0.482516,2.401518,-14.648,0.482516,2.376974
-19.531,0.473951,2.415729,-19.531,0.473951,2.347261
-24.414,0.468241,2.379557,-24.414,0.468241,2.355012
-29.297,0.45682,2.347261,-29.297,0.459675,2.335635
-34.18,0.453965,2.345969,-34.18,0.45111,2.274919
-39.063,0.442545,2.300755,-39.063,0.442545,2.232288
-43.945,0.433979,2.230996,-43.945,0.436834,2.220662
-48.828,0.428269,2.211619,-48.828,0.428269,2.150903
-53.711,0.419704,2.176739,-53.711,0.419704,2.086311
-58.594,0.413993,2.095354,-58.594,0.411138,2.061766
-63.477,0.402573,2.044972,-63.477,0.402573,2.017844
-68.359,0.396863,2.023011,-68.359,0.396863,1.939042
-73.242,0.388297,1.941626,-73.242,0.391152,1.892536
-78.125,0.382587,1.877034,-78.125,0.382587,1.862824
-83.008,0.371166,1.853781,-83.008,0.371166,1.785314
-87.891,0.365456,1.798232,-87.891,0.365456,1.716847
-92.773,0.356891,1.722014,-92.773,0.359746,1.701345
-97.656,0.351181,1.685843,-97.656,0.351181,1.647088
-102.539,0.342615,1.654839,-102.539,0.342615,1.569578
-107.422,0.33405,1.572161,-107.422,0.336905,1.538574
-112.305,0.32834,1.514029,-112.305,0.32834,1.499819
-117.188,0.319774,1.495943,-117.188,0.319774,1.426184
-122.07,0.308354,1.432643,-122.07,0.314064,1.370635
-126.953,0.302643,1.365468,-126.953,0.305499,1.353841
-131.836,0.294078,1.339631,-131.836,0.296933,1.294417
-136.719,0.285513,1.30346,-136.719,0.285513,1.222075
-141.602,0.279802,1.231117,-141.602,0.279802,1.209156
-146.484,0.271237,1.187195,-146.484,0.271237,1.175568
-151.367,0.262672,1.172985,-151.367,0.265527,1.09935
-156.25,0.256961,1.105809,-156.25,0.259817,1.063179
-161.133,0.248396,1.05672,-161.133,0.251251,1.052844
-166.016,0.239831,1.038634,-166.016,0.242686,0.984377
-170.898,0.231265,1.005046,-170.898,0.23412,0.933996
-175.781,0.2227,0.940455,-175.781,0.22841,0.93012
-180.664,0.219845,0.908159,-180.664,0.219845,0.895241
-185.547,0.211279,0.895241,-185.547,0.211279,0.825482
-190.43,0.199859,0.834524,-190.43,0.202714,0.811271
-195.313,0.191293,0.791894,-195.313,0.194149,0.794478
-200.195,0.185583,0.785435,-200.195,0.185583,0.728594
-205.078,0.177018,0.749263,-205.078,0.177018,0.689839
-209.961,0.168452,0.693715,-209.961,0.168452,0.693715
-214.844,0.159887,0.679504,-214.844,0.159887,0.6485
-219.727,0.151322,0.664002,-219.727,0.151322,0.595535
-224.609,0.148467,0.607162,-224.609,0.145611,0.592952
-229.492,0.137046,0.573574,-229.492,0.139901,0.572282
-234.375,0.131336,0.576158,-234.375,0.131336,0.516733
-239.258,0.12277,0.530944,-239.258,0.125626,0.488313
-244.141,0.114205,0.487021,-244.141,0.114205,0.49348
-249.023,0.108495,0.484438,-249.023,0.108495,0.443099
-253.906,0.099929,0.468936,-253.906,0.099929,0.405636
-258.789,0.091364,0.418554,-258.789,0.094219,0.410803
-263.672,0.082799,0.396593,-263.672,0.085654,0.391426
-268.555,0.077088,0.403052,-268.555,0.079944,0.341044
-273.438,0.068523,0.353962,-273.438,0.068523,0.326834
-278.32,0.059958,0.319083,-278.32,0.059958,0.328126
-283.203,0.054247,0.326834,-283.203,0.054247,0.28162
-288.086,0.042827,0.308748,-288.086,0.045682,0.250616
-292.969,0.037117,0.259659,-292.969,0.039972,0.264826
-297.852,0.028551,0.254491,-297.852,0.031406,0.238989
-302.734,0.022841,0.253199,-302.734,0.022841,0.192483
-307.617,0.011421,0.205402,-307.617,0.014276,0.198942
-312.5,0.00571,0.182149,-312.5,0.008565,0.191191
-317.383,-0.002855,0.193775,-317.383,0,0.145977
-322.266,-0.008565,0.158896,-322.266,-0.008565,0.1266
-327.148,-0.017131,0.129183,-327.148,-0.017131,0.14081
-332.031,-0.022841,0.134351,-332.031,-0.022841,0.108514
-336.914,-0.034262,0.133059,-336.914,-0.031406,0.071051
-341.797,-0.039972,0.086553,-341.797,-0.039972,0.086553
-346.68,-0.048537,0.071051,-346.68,-0.048537,0.078802
-351.563,-0.054247,0.086553,-351.563,-0.054247,0.03488
-356.445,-0.062813,0.047798,-356.445,-0.062813,0.027129
-361.328,-0.071378,0.021961,-361.328,-0.068523,0.041339
-366.211,-0.079944,0.033588,-366.211,-0.077088,0.002584
-371.094,-0.088509,0.024545,-371.094,-0.088509,-0.024545
-375.977,-0.097074,-0.01421,-375.977,-0.094219,-0.003876
-380.859,-0.102785,-0.01421,-380.859,-0.102785,-0.016794
-385.742,-0.11135,-0.007751,-385.742,-0.108495,-0.058133
-390.625,-0.119915,-0.046506,-390.625,-0.114205,-0.04909
-395.508,-0.125626,-0.065884,-395.508,-0.125626,-0.04909
-400.391,-0.134191,-0.047798,-400.391,-0.131336,-0.087845
-405.273,-0.142756,-0.069759,-405.273,-0.139901,-0.103347
-410.156,-0.151322,-0.098179,-410.156,-0.148467,-0.081386
-415.039,-0.159887,-0.090428,-415.039,-0.154177,-0.099471
-419.922,-0.168452,-0.085261,-419.922,-0.165597,-0.139518
-424.805,-0.174163,-0.125308,-424.805,-0.174163,-0.121432
-429.688,-0.182728,-0.134351,-429.688,-0.182728,-0.120141
-434.57,-0.191293,-0.111098,-434.57,-0.188438,-0.161479
-439.453,-0.197004,-0.144685,-439.453,-0.197004,-0.167938
-444.336,-0.202714,-0.165355,-444.336,-0.202714,-0.145977
-449.219,-0.211279,-0.148561,-449.219,-0.211279,-0.180857
-454.102,-0.219845,-0.148561,-454.102,-0.219845,-0.201526
-458.984,-0.22841,-0.184732,-458.984,-0.225555,-0.180857
-463.867,-0.236976,-0.18344,-463.867,-0.236976,-0.184732
-468.75,-0.242686,-0.16923,-468.75,-0.242686,-0.222195
-473.633,-0.248396,-0.20411,-473.633,-0.248396,-0.217028
-478.516,-0.259817,-0.220904,-478.516,-0.259817,-0.202818
-483.398,-0.265527,-0.197651,-483.398,-0.265527,-0.236406
-488.281,-0.274092,-0.206693,-488.281,-0.271237,-0.254491
-493.164,-0.282658,-0.240281,-493.164,-0.279802,-0.226071
-498.047,-0.291223,-0.228655,-498.047,-0.288368,-0.240281
-502.93,-0.299788,-0.219612,-502.93,-0.296933,-0.271285
-507.813,-0.305499,-0.254491,-507.813,-0.302643,-0.253199
-512.695,-0.314064,-0.264826,-512.695,-0.314064,-0.248032
-517.578,-0.319774,-0.241573,-517.578,-0.319774,-0.282912
-522.461,-0.331195,-0.264826,-522.461,-0.32834,-0.293246
-527.344,-0.336905,-0.284203,-527.344,-0.33405,-0.264826
-532.227,-0.34547,-0.268701,-532.227,-0.34547,-0.293246
-537.109,-0.354036,-0.263534,-537.109,-0.351181,-0.313916
-541.992,-0.362601,-0.29583,-541.992,-0.359746,-0.288079
-546.875,-0.368311,-0.297122,-546.875,-0.365456,-0.289371
-551.758,-0.376877,-0.275161,-551.758,-0.374022,-0.325542
-556.641,-0.382587,-0.308748,-556.641,-0.382587,-0.317791
-561.523,-0.394008,-0.322958,-561.523,-0.391152,-0.299705
-566.406,-0.399718,-0.299705,-566.406,-0.396863,-0.330709
-571.289,-0.408283,-0.306165,-571.289,-0.405428,-0.348795
-576.172,-0.416849,-0.334585,-576.172,-0.413993,-0.319083
-581.055,-0.422559,-0.321667,-581.055,-0.422559,-0.325542
-585.938,-0.433979,-0.31004,-585.938,-0.428269,-0.357838
-590.82,-0.43969,-0.343628,-590.82,-0.436834,-0.343628
-595.703,-0.448255,-0.352671,-595.703,-0.4454,-0.335877
-600.586,-0.453965,-0.326834,-600.586,-0.453965,-0.365589
-605.469,-0.462531,-0.347503,-605.469,-0.462531,-0.374632
-610.352,-0.471096,-0.364297,-610.352,-0.468241,-0.348795
-615.234,-0.479661,-0.350087,-615.234,-0.476806,-0.361713
-620.117,-0.485372,-0.341044,-620.117,-0.485372,-0.391426
-625,-0.493937,-0.372048,-625,-0.491082,-0.366881
-629.883,-0.499647,-0.375924,-629.883,-0.499647,-0.35913
-634.766,-0.508213,-0.347503,-634.766,-0.508213,-0.394009
-639.648,-0.516778,-0.378507,-639.648,-0.513923,-0.394009
-644.531,-0.525343,-0.391426,-644.531,-0.522488,-0.366881
-649.414,-0.531054,-0.369464,-649.414,-0.531054,-0.397885
-654.297,-0.539619,-0.369464,-654.297,-0.539619,-0.410803
-659.18,-0.548184,-0.397885,-659.18,-0.548184,-0.384966
-664.063,-0.55675,-0.391426,-664.063,-0.553895,-0.384966
-668.945,-0.565315,-0.375924,-668.945,-0.565315,-0.417262
-673.828,-0.571025,-0.405636,-673.828,-0.571025,-0.405636
-678.711,-0.576736,-0.41597,-678.711,-0.576736,-0.388842
-683.594,-0.585301,-0.388842,-683.594,-0.585301,-0.418554
-688.477,-0.591011,-0.40176,-688.477,-0.591011,-0.430181
-693.359,-0.602432,-0.425013,-693.359,-0.602432,-0.399177
-698.242,-0.610997,-0.408219,-698.242,-0.610997,-0.412095
-703.125,-0.616707,-0.395301,-703.125,-0.616707,-0.440515
-708.008,-0.622418,-0.426305,-708.008,-0.622418,-0.418554
-712.891,-0.630983,-0.431472,-712.891,-0.630983,-0.409511
-717.773,-0.639548,-0.403052,-717.773,-0.639548,-0.443099
-722.656,-0.648114,-0.430181,-722.656,-0.648114,-0.445683
-727.539,-0.653824,-0.445683,-727.539,-0.656679,-0.414679
-732.422,-0.662389,-0.421138,-732.422,-0.662389,-0.443099
-737.305,-0.670955,-0.417262,-737.305,-0.670955,-0.459893
-742.188,-0.67952,-0.448266,-742.188,-0.682375,-0.432764
-747.07,-0.688086,-0.441807,-747.07,-0.688086,-0.428889
-751.953,-0.696651,-0.42243,-751.953,-0.693796,-0.459893
-756.836,-0.702361,-0.452142,-756.836,-0.702361,-0.456017
-761.719,-0.708071,-0.463768,-761.719,-0.708071,-0.431472
-766.602,-0.719492,-0.432764,-766.602,-0.716637,-0.458601
-771.484,-0.725202,-0.439223,-771.484,-0.725202,-0.471519
-776.367,-0.733768,-0.470227,-776.367,-0.733768,-0.440515
-781.25,-0.739478,-0.452142,-781.25,-0.739478,-0.446974
-786.133,-0.750898,-0.437932,-786.133,-0.748043,-0.475395
-791.016,-0.756609,-0.468936,-791.016,-0.756609,-0.454725
-795.898,-0.765174,-0.474103,-795.898,-0.765174,-0.445683
-800.781,-0.768029,-0.444391,-800.781,-0.770884,-0.475395
-805.664,-0.77945,-0.466352,-805.664,-0.77945,-0.480562
-810.547,-0.78516,-0.480562,-810.547,-0.788015,-0.45085
-815.43,-0.793725,-0.459893,-815.43,-0.79658,-0.468936
-820.313,-0.802291,-0.448266,-820.313,-0.805146,-0.492189
-825.195,-0.810856,-0.480562,-825.195,-0.810856,-0.463768
-830.078,-0.816566,-0.477978,-830.078,-0.819421,-0.458601
-834.961,-0.825132,-0.453434,-834.961,-0.825132,-0.490897
-839.844,-0.830842,-0.480562,-839.844,-0.833697,-0.484438
-844.727,-0.839407,-0.49348,-844.727,-0.842262,-0.459893
-849.609,-0.847973,-0.46506,-849.609,-0.850828,-0.485729
-854.492,-0.856538,-0.466352,-854.492,-0.859393,-0.49994
-859.375,-0.867959,-0.494772,-859.375,-0.865103,-0.468936
-864.258,-0.870814,-0.480562,-864.258,-0.873669,-0.470227
-869.141,-0.879379,-0.466352,-869.141,-0.882234,-0.49994
-874.023,-0.887944,-0.497356,-874.023,-0.887944,-0.481854
-878.906,-0.89651,-0.505107,-878.906,-0.89651,-0.468936
-883.789,-0.90222,-0.474103,-883.789,-0.905075,-0.498648
-888.672,-0.913641,-0.494772,-888.672,-0.913641,-0.506399
-893.555,-0.919351,-0.51415,-893.555,-0.919351,-0.475395
-898.438,-0.927916,-0.489605,-898.438,-0.927916,-0.490897
-903.32,-0.936482,-0.480562,-903.32,-0.936482,-0.515442
-908.203,-0.942192,-0.508982,-908.203,-0.942192,-0.488313
-913.086,-0.950757,-0.512858,-913.086,-0.950757,-0.480562
-917.969,-0.959323,-0.47927,-917.969,-0.959323,-0.51415
-922.852,-0.965033,-0.505107,-922.852,-0.965033,-0.515442
-927.734,-0.973598,-0.518025,-927.734,-0.973598,-0.484438
-932.617,-0.982164,-0.490897,-932.617,-0.979308,-0.512858
-937.5,-0.987874,-0.489605,-937.5,-0.987874,-0.524484
-942.383,-0.996439,-0.51415,-942.383,-0.993584,-0.497356
-947.266,-1.005005,-0.501231,-947.266,-1.005005,-0.494772
-952.148,-1.01357,-0.487021,-952.148,-1.010715,-0.521901
-957.031,-1.01928,-0.512858,-957.031,-1.01928,-0.515442
-961.914,-1.027846,-0.520609,-961.914,-1.027846,-0.494772
-966.797,-1.036411,-0.492189,-966.797,-1.036411,-0.520609
-971.68,-1.044976,-0.49994,-971.68,-1.044976,-0.529652
-976.563,-1.050687,-0.523193,-976.563,-1.050687,-0.494772
-981.445,-1.062107,-0.503815,-981.445,-1.059252,-0.503815
-986.328,-1.067817,-0.488313,-986.328,-1.064962,-0.532235
-991.211,-1.076383,-0.520609,-991.211,-1.076383,-0.511566
-996.094,-1.082093,-0.521901,-996.094,-1.082093,-0.49994
-1.001,-1.093514,-0.494772,-1.001,-1.090658,-0.530944
-1.006,-1.096369,-0.518025,-1.006,-1.096369,-0.534819
-1.011,-1.107789,-0.530944,-1.011,-1.107789,-0.502523
-1.016,-1.113499,-0.507691,-1.016,-1.113499,-0.521901
-1.021,-1.122065,-0.49994,-1.021,-1.122065,-0.541278
-1.025,-1.13063,-0.52836,-1.025,-1.13063,-0.51415
-1.03,-1.13634,-0.519317,-1.03,-1.13634,-0.506399
-1.035,-1.144906,-0.501231,-1.035,-1.142051,-0.538695
-1.04,-1.153471,-0.52836,-1.04,-1.153471,-0.529652
-1.045,-1.159181,-0.537403,-1.045,-1.159181,-0.505107
-1.05,-1.167747,-0.508982,-1.05,-1.167747,-0.532235
-1.055,-1.179167,-0.518025,-1.055,-1.176312,-0.543862
-1.06,-1.184878,-0.541278,-1.06,-1.184878,-0.512858
-1.064,-1.193443,-0.523193,-1.064,-1.193443,-0.515442
-1.069,-1.199153,-0.510274,-1.069,-1.199153,-0.54257
-1.074,-1.210574,-0.538695,-1.074,-1.207719,-0.525776
-1.079,-1.213429,-0.541278,-1.079,-1.213429,-0.515442
-1.084,-1.224849,-0.51415,-1.084,-1.224849,-0.539986
-1.089,-1.23056,-0.533527,-1.089,-1.23056,-0.547737
-1.094,-1.23627,-0.543862,-1.094,-1.239125,-0.516733
-1.099,-1.244835,-0.524484,-1.099,-1.244835,-0.52836
-1.104,-1.253401,-0.51415,-1.104,-1.256256,-0.555488
-1.108,-1.261966,-0.54257,-1.108,-1.264821,-0.52836
-1.113,-1.267676,-0.541278,-1.113,-1.270531,-0.519317
-1.118,-1.279097,-0.515442,-1.118,-1.279097,-0.550321
-1.123,-1.284807,-0.541278,-1.123,-1.284807,-0.547737
-1.128,-1.290517,-0.552905,-1.128,-1.293372,-0.519317
-1.133,-1.301938,-0.525776,-1.133,-1.301938,-0.543862
-1.138,-1.307648,-0.52836,-1.138,-1.307648,-0.55678
-1.143,-1.316213,-0.551613,-1.143,-1.316213,-0.527068
-1.147,-1.321924,-0.539986,-1.147,-1.321924,-0.524484
-1.152,-1.333344,-0.523193,-1.152,-1.333344,-0.554197
-1.157,-1.339054,-0.551613,-1.157,-1.339054,-0.54257
-1.162,-1.34762,-0.559364,-1.162,-1.34762,-0.521901
-1.167,-1.35333,-0.529652,-1.167,-1.35333,-0.551613
-1.172,-1.35904,-0.545154,-1.172,-1.361895,-0.561948
-1.177,-1.367606,-0.563239,-1.177,-1.370461,-0.529652
-1.182,-1.379026,-0.54257,-1.182,-1.379026,-0.538695
-1.187,-1.387592,-0.530944,-1.187,-1.387592,-0.564531
-1.191,-1.393302,-0.559364,-1.191,-1.393302,-0.539986
-1.196,-1.401867,-0.55678,-1.196,-1.401867,-0.530944
-1.201,-1.407578,-0.530944,-1.201,-1.410433,-0.559364
-1.206,-1.416143,-0.555488,-1.206,-1.418998,-0.561948
-1.211,-1.424708,-0.567115,-1.211,-1.424708,-0.527068
-1.216,-1.433274,-0.538695,-1.216,-1.433274,-0.552905
-1.221,-1.438984,-0.536111,-1.221,-1.438984,-0.565823
-1.226,-1.447549,-0.560656,-1.226,-1.447549,-0.539986
-1.23,-1.456115,-0.549029,-1.23,-1.456115,-0.533527
-1.235,-1.46468,-0.534819,-1.235,-1.461825,-0.563239
-1.24,-1.47039,-0.559364,-1.24,-1.47039,-0.558072
-1.245,-1.476101,-0.568407,-1.245,-1.476101,-0.532235
-1.25,-0.376877,0.742804,-1.25,0.505357,2.090187
-1.255,0.496792,2.314965,-1.255,0.499647,2.280086
-1.26,0.488227,2.352429,-1.26,0.488227,2.371806
-1.265,0.479661,2.40281,-1.265,0.485372,2.382141
-1.27,0.473951,2.418312,-1.27,0.473951,2.352429
-1.274,0.468241,2.376974,-1.274,0.465386,2.355012
-1.279,0.45682,2.352429,-1.279,0.45682,2.336927
-1.284,0.45111,2.352429,-1.284,0.45111,2.278794
-1.289,0.442545,2.287837,-1.289,0.442545,2.229705
-1.294,0.433979,2.23358,-1.294,0.433979,2.21937
-1.299,0.425414,2.214203,-1.299,0.428269,2.159945
-1.304,0.416849,2.17028,-1.304,0.416849,2.083727
-1.309,0.411138,2.095354,-1.309,0.411138,2.063058
-1.313,0.402573,2.052723,-1.313,0.402573,2.021719
-1.318,0.396863,2.025595,-1.318,0.396863,1.940334
-1.323,0.385442,1.942918,-1.323,0.388297,1.887369
-1.328,0.379732,1.878326,-1.328,0.382587,1.865407
-1.333,0.371166,1.857656,-1.333,0.371166,1.787897
-1.338,0.365456,1.795648,-1.338,0.365456,1.71943
-1.343,0.354036,1.722014,-1.343,0.356891,1.701345
-1.348,0.348325,1.688426,-1.348,0.351181,1.652255
-1.353,0.33976,1.64838,-1.353,0.342615,1.566994
-1.357,0.33405,1.57087,-1.357,0.33405,1.53599
-1.362,0.325484,1.517904,-1.362,0.325484,1.504986
-1.367,0.319774,1.497235,-1.367,0.319774,1.422309
-1.372,0.308354,1.428768,-1.372,0.311209,1.369344
-1.377,0.302643,1.370635,-1.377,0.302643,1.356425
-1.382,0.294078,1.343507,-1.382,0.294078,1.291834
-1.387,0.285513,1.307335,-1.387,0.285513,1.22595
-1.392,0.279802,1.237576,-1.392,0.279802,1.209156
-1.396,0.271237,1.192362,-1.396,0.271237,1.17686
-1.401,0.262672,1.175568,-1.401,0.262672,1.100642
-1.406,0.256961,1.109685,-1.406,0.254106,1.059303
-1.411,0.248396,1.059303,-1.411,0.248396,1.052844
-1.416,0.236976,1.043801,-1.416,0.236976,0.986961
-1.421,0.231265,1.005046,-1.421,0.231265,0.936579
-1.426,0.2227,0.94433,-1.426,0.2227,0.927536
-1.431,0.21699,0.917202,-1.431,0.21699,0.892657
-1.436,0.211279,0.896532,-1.436,0.208424,0.831941
-1.44,0.202714,0.835816,-1.44,0.202714,0.80352
-1.445,0.191293,0.793186,-1.445,0.191293,0.790602
-1.45,0.185583,0.788018,-1.45,0.185583,0.731178
-1.455,0.177018,0.744096,-1.455,0.177018,0.688547
-1.46,0.168452,0.689839,-1.46,0.168452,0.688547
-1.465,0.162742,0.680796,-1.465,0.162742,0.652376
-1.47,0.151322,0.664002,-1.47,0.154177,0.596827
-1.475,0.148467,0.60587,-1.475,0.148467,0.590368
-1.479,0.139901,0.576158,-1.479,0.137046,0.57099
-1.484,0.131336,0.578741,-1.484,0.131336,0.515442
-1.489,0.125626,0.525776,-1.489,0.125626,0.483146
-1.494,0.114205,0.485729,-1.494,0.114205,0.488313
-1.499,0.108495,0.485729,-1.499,0.108495,0.445683
-1.504,0.099929,0.466352,-1.504,0.099929,0.40176
-1.509,0.091364,0.413387,-1.509,0.094219,0.404344
-1.514,0.085654,0.404344,-1.514,0.085654,0.390134
-1.519,0.077088,0.400468,-1.519,0.079944,0.337169
-1.523,0.068523,0.347503,-1.523,0.068523,0.321667
-1.528,0.059958,0.317791,-1.528,0.059958,0.325542
-1.533,0.054247,0.329418,-1.533,0.054247,0.277744
-1.538,0.042827,0.293246,-1.538,0.045682,0.244157
-1.543,0.037117,0.255783,-1.543,0.037117,0.255783
-1.548,0.028551,0.255783,-1.548,0.028551,0.237697
-1.553,0.022841,0.253199,-1.553,0.022841,0.191191
-1.558,0.014276,0.202818,-1.558,0.014276,0.1899
-1.563,0.008565,0.18344,-1.563,0.00571,0.184732
-1.567,0.002855,0.196359,-1.567,-0.002855,0.143394
-1.572,-0.008565,0.153728,-1.572,-0.008565,0.118849
-1.577,-0.017131,0.129183,-1.577,-0.017131,0.133059
-1.582,-0.022841,0.134351,-1.582,-0.022841,0.108514
-1.587,-0.034262,0.1266,-1.587,-0.034262,0.065884
-1.592,-0.037117,0.083969,-1.592,-0.039972,0.07751
-1.597,-0.048537,0.076218,-1.597,-0.048537,0.076218
-1.602,-0.054247,0.085261,-1.602,-0.054247,0.02842
-1.606,-0.062813,0.046506,-1.606,-0.062813,0.016794
-1.611,-0.068523,0.023253,-1.611,-0.068523,0.033588
-1.616,-0.079944,0.038755,-1.616,-0.079944,-0.005167
-1.621,-0.088509,0.019378,-1.621,-0.088509,-0.029712
-1.626,-0.094219,-0.015502,-1.626,-0.094219,-0.012918
-1.631,-0.102785,-0.011627,-1.631,-0.102785,-0.019378
-1.636,-0.11135,-0.007751,-1.636,-0.11135,-0.0633
-1.641,-0.11706,-0.04909,-1.641,-0.11706,-0.062008
-1.646,-0.125626,-0.0633,-1.646,-0.125626,-0.051673
-1.65,-0.131336,-0.042631,-1.65,-0.131336,-0.09172
-1.655,-0.139901,-0.073635,-1.655,-0.139901,-0.111098
-1.66,-0.148467,-0.098179,-1.66,-0.151322,-0.089137
-1.665,-0.157032,-0.086553,-1.665,-0.157032,-0.108514
-1.67,-0.165597,-0.086553,-1.67,-0.165597,-0.142102
-1.675,-0.174163,-0.124016,-1.675,-0.174163,-0.127892
-1.68,-0.182728,-0.125308,-1.68,-0.182728,-0.1266
-1.685,-0.188438,-0.108514,-1.685,-0.191293,-0.164063
-1.689,-0.197004,-0.144685,-1.689,-0.197004,-0.176981
-1.694,-0.202714,-0.165355,-1.694,-0.205569,-0.148561
-1.699,-0.211279,-0.144685,-1.699,-0.211279,-0.180857
-1.704,-0.21699,-0.152436,-1.704,-0.219845,-0.206693
-1.709,-0.22841,-0.188608,-1.709,-0.22841,-0.18344
-1.714,-0.236976,-0.179565,-1.714,-0.236976,-0.186024
-1.719,-0.242686,-0.171814,-1.719,-0.242686,-0.222195
-1.724,-0.248396,-0.206693,-1.724,-0.248396,-0.226071
-1.729,-0.259817,-0.220904,-1.729,-0.259817,-0.20411
-1.733,-0.262672,-0.198942,-1.733,-0.265527,-0.235114
-1.738,-0.274092,-0.214444,-1.738,-0.271237,-0.255783
-1.743,-0.282658,-0.244157,-1.743,-0.279802,-0.227363
-1.748,-0.288368,-0.228655,-1.748,-0.288368,-0.237697
-1.753,-0.296933,-0.220904,-1.753,-0.299788,-0.271285
-1.758,-0.305499,-0.257075,-1.758,-0.305499,-0.257075
-1.763,-0.314064,-0.262242,-1.763,-0.314064,-0.251908
-1.768,-0.319774,-0.238989,-1.768,-0.319774,-0.284203
-1.772,-0.32834,-0.268701,-1.772,-0.32834,-0.29583
-1.777,-0.33405,-0.285495,-1.777,-0.33405,-0.269993
-1.782,-0.34547,-0.266118,-1.782,-0.34547,-0.284203
-1.787,-0.351181,-0.268701,-1.787,-0.354036,-0.315207
-1.792,-0.359746,-0.297122,-1.792,-0.362601,-0.291954
-1.797,-0.365456,-0.290663,-1.797,-0.365456,-0.288079
