TIME s, IN1D, IN2D,TIME sT, IN1T, IN2T
307.617,-0.996439,-0.101021,307.617,-0.996439,-0.103863
302.734,-1.005005,-0.107739,302.734,-1.005005,-0.096888
297.852,-1.01357,-0.108256,297.852,-1.010715,-0.100505
292.969,-1.022135,-0.102313,292.969,-1.01928,-0.105672
288.086,-1.027846,-0.105672,288.086,-1.024991,-0.09973
283.203,-1.036411,-0.109289,283.203,-1.036411,-0.097146
278.32,-1.044976,-0.105155,278.32,-1.044976,-0.10438
273.438,-1.050687,-0.102313,273.438,-1.050687,-0.102313
268.555,-1.062107,-0.109031,268.555,-1.059252,-0.097404
263.672,-1.070673,-0.108772,263.672,-1.064962,-0.102313
258.789,-1.076383,-0.103088,258.789,-1.076383,-0.106447
253.906,-1.082093,-0.109289,253.906,-1.082093,-0.099213
249.023,-1.090658,-0.110064,249.023,-1.090658,-0.100505
244.141,-1.099224,-0.105414,244.141,-1.096369,-0.106964
239.258,-1.107789,-0.105672,239.258,-1.107789,-0.103088
234.375,-1.113499,-0.110581,234.375,-1.113499,-0.098179
229.492,-1.122065,-0.107997,229.492,-1.122065,-0.104639
224.609,-1.13063,-0.104122,224.609,-1.127775,-0.107739
219.727,-1.139196,-0.111098,219.727,-1.13634,-0.099988
214.844,-1.144906,-0.111614,214.844,-1.144906,-0.103605
209.961,-1.153471,-0.10593,209.961,-1.153471,-0.108256
205.078,-1.162037,-0.109289,205.078,-1.159181,-0.103088
200.195,-1.167747,-0.112648,200.195,-1.167747,-0.100246
195.313,-1.179167,-0.108514,195.313,-1.176312,-0.106447
190.43,-1.184878,-0.105672,190.43,-1.184878,-0.10593
185.547,-1.193443,-0.11239,185.547,-1.193443,-0.101021
180.664,-1.199153,-0.112648,180.664,-1.199153,-0.105155
175.781,-1.210574,-0.106189,175.781,-1.210574,-0.110064
170.898,-1.216284,-0.111873,170.898,-1.213429,-0.103347
166.016,-1.224849,-0.113681,166.016,-1.224849,-0.10283
161.133,-1.23056,-0.108772,161.133,-1.23056,-0.110323
156.25,-1.24198,-0.108256,156.25,-1.23627,-0.106705
151.367,-1.244835,-0.114198,151.367,-1.244835,-0.102572
146.484,-1.256256,-0.112648,146.484,-1.253401,-0.107481
141.602,-1.264821,-0.107997,141.602,-1.261966,-0.110839
136.719,-1.270531,-0.114198,136.719,-1.267676,-0.103863
131.836,-1.276242,-0.11549,131.836,-1.273387,-0.10593
126.953,-1.287662,-0.109289,126.953,-1.284807,-0.111614
122.07,-1.293372,-0.111098,122.07,-1.290517,-0.106964
117.188,-1.301938,-0.115748,117.188,-1.299083,-0.103088
112.305,-1.310503,-0.112648,112.305,-1.307648,-0.109806
107.422,-1.319069,-0.109547,107.422,-1.316213,-0.110323
102.539,-1.327634,-0.11549,102.539,-1.321924,-0.103605
97.656,-1.333344,-0.11549,97.656,-1.330489,-0.107481
92.773,-1.339054,-0.109289,92.773,-1.336199,-0.112906
87.891,-1.34762,-0.113423,87.891,-1.344765,-0.106705
83.008,-1.35333,-0.116265,83.008,-1.35333,-0.105155
78.125,-1.364751,-0.111873,78.125,-1.361895,-0.111873
73.242,-1.370461,-0.110323,73.242,-1.367606,-0.109289
68.359,-1.379026,-0.116265,68.359,-1.376171,-0.104897
63.477,-1.387592,-0.114973,63.477,-1.387592,-0.109806
58.594,-1.396157,-0.109806,58.594,-1.393302,-0.113681
53.711,-1.404722,-0.115748,53.711,-1.401867,-0.106964
48.828,-1.410433,-0.117298,48.828,-1.407578,-0.108256
43.945,-1.418998,-0.111356,43.945,-1.416143,-0.113423
39.063,-1.424708,-0.111614,39.063,-1.424708,-0.109547
34.18,-1.436129,-0.117557,34.18,-1.433274,-0.104639
29.297,-1.441839,-0.11394,29.297,-1.438984,-0.111098
24.414,-1.450404,-0.110839,24.414,-1.450404,-0.113423
19.531,-1.456115,-0.117298,19.531,-1.456115,-0.105414
14.648,-1.46468,-0.117557,14.648,-1.46468,-0.108514
9.766,-1.473245,-0.111614,9.766,-1.47039,-0.11394
4.883,-1.481811,-0.11549,4.883,-1.476101,-0.107481
0,0.502502,0.442841,0,0.268382,0.326834
-4.883,0.493937,0.655218,-4.883,0.496792,0.456276
-9.766,0.488227,0.677179,-9.766,0.488227,0.467385
-14.648,0.476806,0.716192,-14.648,0.476806,0.476687
-19.531,0.473951,0.737637,-19.531,0.471096,0.471778
-24.414,0.465386,0.755206,-24.414,0.465386,0.463768
-29.297,0.45682,0.771483,-29.297,0.45682,0.464543
-34.18,0.45111,0.759598,-34.18,0.45111,0.458084
-39.063,0.442545,0.786727,-39.063,0.442545,0.444132
-43.945,0.433979,0.779751,-43.945,0.433979,0.437932
-48.828,0.425414,0.772258,-48.828,0.425414,0.433539
-53.711,0.416849,0.780526,-53.711,0.416849,0.418554
-58.594,0.411138,0.771483,-58.594,0.411138,0.404861
-63.477,0.402573,0.771741,-63.477,0.402573,0.402019
-68.359,0.396863,0.754431,-68.359,0.396863,0.3891
-73.242,0.385442,0.760373,-73.242,0.385442,0.372306
-78.125,0.379732,0.751072,-78.125,0.379732,0.367914
-83.008,0.371166,0.731694,-83.008,0.371166,0.361197
-87.891,0.365456,0.73712,-87.891,0.362601,0.343111
-92.773,0.354036,0.720068,-92.773,0.354036,0.334068
-97.656,0.348325,0.709475,-97.656,0.348325,0.329934
-102.539,0.33976,0.695265,-102.539,0.342615,0.316499
-107.422,0.33405,0.690097,-107.422,0.33405,0.300739
-112.305,0.322629,0.677696,-112.305,0.32834,0.298155
-117.188,0.316919,0.655993,-117.188,0.319774,0.289887
-122.07,0.308354,0.656768,-122.07,0.311209,0.27206
-126.953,0.299788,0.640491,-126.953,0.302643,0.266118
-131.836,0.294078,0.623439,-131.836,0.296933,0.261725
-136.719,0.285513,0.613363,-136.719,0.285513,0.246999
-141.602,0.279802,0.601219,-141.602,0.279802,0.235114
-146.484,0.268382,0.586492,-146.484,0.271237,0.234339
-151.367,0.262672,0.565306,-151.367,0.262672,0.22297
-156.25,0.256961,0.562206,-156.25,0.256961,0.210052
-161.133,0.245541,0.546187,-161.133,0.248396,0.206435
-166.016,0.236976,0.523451,-166.016,0.236976,0.202301
-170.898,0.231265,0.519059,-170.898,0.231265,0.188608
-175.781,0.2227,0.504849,-175.781,0.2227,0.179565
-180.664,0.21699,0.488571,-180.664,0.21699,0.179823
-185.547,0.208424,0.471002,-185.547,0.208424,0.168455
-190.43,0.202714,0.464802,-190.43,0.199859,0.156829
-195.313,0.191293,0.449041,-195.313,0.191293,0.155795
-200.195,0.185583,0.428372,-200.195,0.182728,0.151403
-205.078,0.177018,0.423463,-205.078,0.177018,0.138226
-209.961,0.168452,0.410545,-209.961,0.168452,0.133576
-214.844,0.162742,0.390909,-214.844,0.159887,0.132284
-219.727,0.151322,0.379024,-219.727,0.151322,0.121691
-224.609,0.145611,0.372306,-224.609,0.145611,0.111873
-229.492,0.134191,0.353704,-229.492,0.139901,0.113423
-234.375,0.128481,0.338202,-234.375,0.131336,0.106964
-239.258,0.12277,0.333293,-239.258,0.125626,0.095854
-244.141,0.114205,0.3196,-244.141,0.114205,0.094304
-249.023,0.10564,0.302289,-249.023,0.10564,0.093787
-253.906,0.099929,0.295055,-253.906,0.099929,0.083194
-258.789,0.091364,0.287045,-258.789,0.091364,0.07596
-263.672,0.082799,0.26896,-263.672,0.082799,0.079319
-268.555,0.077088,0.2563,-268.555,0.077088,0.071309
-273.438,0.068523,0.252166,-273.438,0.068523,0.062266
-278.32,0.057103,0.237439,-278.32,0.059958,0.0633
-283.203,0.051392,0.223229,-283.203,0.054247,0.062008
-288.086,0.042827,0.218061,-288.086,0.042827,0.051932
-292.969,0.037117,0.209794,-292.969,0.037117,0.048573
-297.852,0.028551,0.194292,-297.852,0.025696,0.049606
-302.734,0.022841,0.184991,-302.734,0.022841,0.042631
-307.617,0.011421,0.182149,-307.617,0.011421,0.034104
-312.5,0.00571,0.167422,-312.5,0.00571,0.037205
-317.383,0,0.157345,-317.383,-0.002855,0.035138
-322.266,-0.011421,0.152953,-322.266,-0.008565,0.02377
-327.148,-0.017131,0.145719,-327.148,-0.017131,0.024545
-332.031,-0.025696,0.132284,-332.031,-0.025696,0.026095
-336.914,-0.034262,0.125825,-336.914,-0.034262,0.018086
-341.797,-0.039972,0.123241,-341.797,-0.039972,0.012143
-346.68,-0.048537,0.109806,-346.68,-0.048537,0.016277
-351.563,-0.054247,0.101538,-351.563,-0.054247,0.011627
-356.445,-0.062813,0.100246,-356.445,-0.065668,0.003359
-361.328,-0.074233,0.092237,-361.328,-0.071378,0.005426
-366.211,-0.079944,0.081386,-366.211,-0.079944,0.006459
-371.094,-0.088509,0.078027,-371.094,-0.088509,-0.002842
-375.977,-0.094219,0.075701,-375.977,-0.097074,-0.005426
-380.859,-0.102785,0.062783,-380.859,-0.10564,-0.001292
-385.742,-0.108495,0.056841,-385.742,-0.11135,-0.007493
-390.625,-0.11706,0.057874,-390.625,-0.11706,-0.014985
-395.508,-0.125626,0.047798,-395.508,-0.125626,-0.010335
-400.391,-0.134191,0.040564,-400.391,-0.131336,-0.01111
-405.273,-0.139901,0.039272,-405.273,-0.139901,-0.019636
-410.156,-0.151322,0.037463,-410.156,-0.151322,-0.019119
-415.039,-0.157032,0.026612,-415.039,-0.157032,-0.016535
-419.922,-0.168452,0.022995,-419.922,-0.165597,-0.022995
-424.805,-0.177018,0.025062,-424.805,-0.174163,-0.028937
-429.688,-0.182728,0.01421,-429.688,-0.179873,-0.023253
-434.57,-0.191293,0.008784,-434.57,-0.188438,-0.02687
-439.453,-0.197004,0.010335,-439.453,-0.197004,-0.033846
-444.336,-0.205569,0.006976,-444.336,-0.202714,-0.031779
-449.219,-0.214135,-0.002325,-449.219,-0.211279,-0.029195
-454.102,-0.2227,-0.002842,-454.102,-0.219845,-0.036688
-458.984,-0.22841,-0.002067,-458.984,-0.22841,-0.040305
-463.867,-0.239831,-0.012143,-463.867,-0.236976,-0.034363
-468.75,-0.242686,-0.015244,-468.75,-0.242686,-0.03953
-473.633,-0.251251,-0.012143,-473.633,-0.251251,-0.045473
-478.516,-0.259817,-0.019636,-478.516,-0.259817,-0.041339
-483.398,-0.265527,-0.024545,-483.398,-0.265527,-0.040564
-488.281,-0.274092,-0.022995,-488.281,-0.274092,-0.048056
-493.164,-0.282658,-0.022736,-493.164,-0.282658,-0.047798
-498.047,-0.288368,-0.031521,-498.047,-0.291223,-0.044697
-502.93,-0.299788,-0.033588,-502.93,-0.299788,-0.050123
-507.813,-0.305499,-0.029454,-507.813,-0.305499,-0.055549
-512.695,-0.314064,-0.03798,-512.695,-0.314064,-0.049606
-517.578,-0.319774,-0.041339,-517.578,-0.319774,-0.05064
-522.461,-0.32834,-0.039272,-522.461,-0.32834,-0.058391
-527.344,-0.336905,-0.040047,-527.344,-0.336905,-0.056066
-532.227,-0.34547,-0.046764,-532.227,-0.34547,-0.052707
-537.109,-0.354036,-0.047023,-537.109,-0.354036,-0.059166
-541.992,-0.362601,-0.044439,-541.992,-0.359746,-0.063041
-546.875,-0.368311,-0.052448,-546.875,-0.365456,-0.056582
-551.758,-0.376877,-0.055032,-551.758,-0.376877,-0.060458
-556.641,-0.385442,-0.05064,-556.641,-0.385442,-0.066917
-561.523,-0.391152,-0.054257,-561.523,-0.391152,-0.062525
-566.406,-0.396863,-0.059424,-566.406,-0.396863,-0.059683
-571.289,-0.408283,-0.057357,-571.289,-0.408283,-0.067175
-576.172,-0.413993,-0.055549,-576.172,-0.416849,-0.067434
-581.055,-0.422559,-0.063558,-581.055,-0.422559,-0.062783
-585.938,-0.431124,-0.065108,-585.938,-0.433979,-0.067434
-590.82,-0.43969,-0.059683,-590.82,-0.43969,-0.073893
-595.703,-0.4454,-0.0664,-595.703,-0.448255,-0.067434
-600.586,-0.45111,-0.069242,-600.586,-0.453965,-0.066659
-605.469,-0.459675,-0.066142,-605.469,-0.465386,-0.074926
-610.352,-0.468241,-0.065108,-610.352,-0.471096,-0.072601
-615.234,-0.476806,-0.071826,-615.234,-0.479661,-0.068726
-620.117,-0.485372,-0.071309,-620.117,-0.485372,-0.07441
-625,-0.493937,-0.067692,-625,-0.493937,-0.078285
-629.883,-0.499647,-0.075443,-629.883,-0.499647,-0.071568
-634.766,-0.508213,-0.077252,-634.766,-0.511068,-0.073893
-639.648,-0.516778,-0.072601,-639.648,-0.516778,-0.079835
-644.531,-0.525343,-0.074151,-644.531,-0.525343,-0.076218
-649.414,-0.531054,-0.08061,-649.414,-0.533909,-0.072343
-654.297,-0.539619,-0.077252,-654.297,-0.542474,-0.078802
-659.18,-0.548184,-0.074668,-659.18,-0.548184,-0.081127
-664.063,-0.553895,-0.081902,-664.063,-0.55675,-0.074668
-668.945,-0.565315,-0.082677,-668.945,-0.565315,-0.078285
-673.828,-0.571025,-0.07751,-673.828,-0.571025,-0.083969
-678.711,-0.576736,-0.081644,-678.711,-0.576736,-0.078802
-683.594,-0.585301,-0.085261,-683.594,-0.585301,-0.076735
-688.477,-0.593866,-0.082161,-688.477,-0.593866,-0.084228
-693.359,-0.602432,-0.080094,-693.359,-0.599577,-0.083194
-698.242,-0.610997,-0.08707,-698.242,-0.608142,-0.078285
-703.125,-0.616707,-0.086811,-703.125,-0.616707,-0.083452
-708.008,-0.622418,-0.081644,-708.008,-0.622418,-0.088361
-712.891,-0.633838,-0.08862,-712.891,-0.630983,-0.081644
-717.773,-0.639548,-0.089912,-717.773,-0.639548,-0.083194
-722.656,-0.648114,-0.085261,-722.656,-0.648114,-0.089912
-727.539,-0.659534,-0.086036,-727.539,-0.656679,-0.085778
-732.422,-0.665245,-0.09172,-732.422,-0.662389,-0.081644
-737.305,-0.67381,-0.088878,-737.305,-0.670955,-0.088361
-742.188,-0.682375,-0.085003,-742.188,-0.67952,-0.090945
-747.07,-0.688086,-0.092495,-747.07,-0.688086,-0.083452
-751.953,-0.696651,-0.093787,-751.953,-0.696651,-0.087328
-756.836,-0.705216,-0.088103,-756.836,-0.702361,-0.092754
-761.719,-0.710927,-0.091462,-761.719,-0.710927,-0.087845
-766.602,-0.719492,-0.094821,-766.602,-0.716637,-0.084744
-771.484,-0.725202,-0.09172,-771.484,-0.725202,-0.09172
-776.367,-0.733768,-0.089137,-776.367,-0.733768,-0.091203
-781.25,-0.739478,-0.096371,-781.25,-0.739478,-0.086294
-786.133,-0.748043,-0.096371,-786.133,-0.748043,-0.090428
-791.016,-0.756609,-0.09017,-791.016,-0.756609,-0.095854
-795.898,-0.765174,-0.096629,-795.898,-0.765174,-0.089137
-800.781,-0.770884,-0.098696,-800.781,-0.770884,-0.08862
-805.664,-0.782305,-0.093787,-805.664,-0.77945,-0.096371
-810.547,-0.79087,-0.09327,-810.547,-0.78516,-0.093012
-815.43,-0.79658,-0.098954,-815.43,-0.79658,-0.088878
-820.313,-0.805146,-0.097921,-820.313,-0.805146,-0.094045
-825.195,-0.810856,-0.093012,-825.195,-0.810856,-0.097146
-830.078,-0.819421,-0.09973,-830.078,-0.816566,-0.090687
-834.961,-0.827987,-0.101021,-834.961,-0.825132,-0.092754
-839.844,-0.833697,-0.095337,-839.844,-0.830842,-0.098696
-844.727,-0.842262,-0.096888,-844.727,-0.842262,-0.094045
-849.609,-0.850828,-0.102055,-849.609,-0.850828,-0.090428
-854.492,-0.856538,-0.098954,-854.492,-0.859393,-0.096888
-859.375,-0.867959,-0.095854,-859.375,-0.867959,-0.098179
-864.258,-0.873669,-0.10283,-864.258,-0.873669,-0.091979
-869.141,-0.882234,-0.103347,-869.141,-0.882234,-0.095854
-874.023,-0.8908,-0.097663,-874.023,-0.8908,-0.101021
-878.906,-0.89651,-0.10283,-878.906,-0.89651,-0.095079
-883.789,-0.905075,-0.105155,-883.789,-0.90222,-0.093787
-888.672,-0.913641,-0.10128,-888.672,-0.913641,-0.100505
-893.555,-0.919351,-0.099213,-893.555,-0.919351,-0.097921
-898.438,-0.927916,-0.105672,-898.438,-0.927916,-0.093529
-903.32,-0.939337,-0.104639,-903.32,-0.936482,-0.098954
-908.203,-0.945047,-0.098954,-908.203,-0.942192,-0.10283
-913.086,-0.950757,-0.10593,-913.086,-0.950757,-0.096371
-917.969,-0.959323,-0.107222,-917.969,-0.959323,-0.097146
-922.852,-0.965033,-0.101796,-922.852,-0.965033,-0.103347
-927.734,-0.973598,-0.101796,-927.734,-0.973598,-0.099471
-932.617,-0.982164,-0.107481,-932.617,-0.982164,-0.095337
-937.5,-0.990729,-0.10438,-937.5,-0.990729,-0.101796
-942.383,-0.996439,-0.10128,-942.383,-0.996439,-0.104122
-947.266,-1.005005,-0.107997,-947.266,-1.005005,-0.096371
-952.148,-1.010715,-0.108256,-952.148,-1.010715,-0.099988
-957.031,-1.01928,-0.102313,-957.031,-1.01928,-0.10593
-961.914,-1.030701,-0.106964,-961.914,-1.027846,-0.099988
-966.797,-1.036411,-0.109289,-966.797,-1.036411,-0.097663
-971.68,-1.044976,-0.105414,-971.68,-1.044976,-0.104122
-976.563,-1.053542,-0.103088,-976.563,-1.050687,-0.103088
-981.445,-1.062107,-0.109289,-981.445,-1.062107,-0.098696
-986.328,-1.070673,-0.108772,-986.328,-1.067817,-0.102572
-991.211,-1.076383,-0.10283,-991.211,-1.076383,-0.107481
-996.094,-1.084948,-0.108514,-996.094,-1.082093,-0.100505
-1.001,-1.093514,-0.110323,-1.001,-1.093514,-0.100505
-1.006,-1.099224,-0.10593,-1.006,-1.099224,-0.106705
-1.011,-1.107789,-0.105155,-1.011,-1.107789,-0.103347
-1.016,-1.116355,-0.110323,-1.016,-1.113499,-0.099213
-1.021,-1.12492,-0.108514,-1.021,-1.122065,-0.104897
-1.025,-1.13063,-0.104639,-1.025,-1.127775,-0.107222
-1.03,-1.139196,-0.111098,-1.03,-1.13634,-0.099988
-1.035,-1.144906,-0.112131,-1.035,-1.144906,-0.103347
-1.04,-1.153471,-0.106189,-1.04,-1.153471,-0.108772
-1.045,-1.164892,-0.108514,-1.045,-1.159181,-0.103605
-1.05,-1.167747,-0.11239,-1.05,-1.170602,-0.099988
-1.055,-1.179167,-0.108514,-1.055,-1.179167,-0.107222
-1.06,-1.184878,-0.10593,-1.06,-1.184878,-0.106705
-1.064,-1.193443,-0.112648,-1.064,-1.193443,-0.101021
-1.069,-1.199153,-0.112906,-1.069,-1.199153,-0.104897
-1.074,-1.210574,-0.106189,-1.074,-1.210574,-0.110323
-1.079,-1.216284,-0.111873,-1.079,-1.216284,-0.103605
-1.084,-1.224849,-0.11394,-1.084,-1.224849,-0.101796
-1.089,-1.23056,-0.109031,-1.089,-1.23056,-0.109031
-1.094,-1.239125,-0.107739,-1.094,-1.239125,-0.106189
-1.099,-1.244835,-0.113423,-1.099,-1.244835,-0.101796
-1.104,-1.256256,-0.111614,-1.104,-1.256256,-0.107222
-1.108,-1.264821,-0.106705,-1.108,-1.264821,-0.110839
-1.113,-1.270531,-0.112906,-1.113,-1.270531,-0.103863
-1.118,-1.279097,-0.114456,-1.118,-1.279097,-0.106189
-1.123,-1.284807,-0.108514,-1.123,-1.287662,-0.110839
-1.128,-1.293372,-0.109806,-1.128,-1.293372,-0.106705
-1.133,-1.301938,-0.115232,-1.133,-1.301938,-0.102572
-1.138,-1.310503,-0.110839,-1.138,-1.307648,-0.108514
-1.143,-1.319069,-0.107739,-1.143,-1.316213,-0.110323
-1.147,-1.327634,-0.114198,-1.147,-1.321924,-0.103605
-1.152,-1.333344,-0.114973,-1.152,-1.333344,-0.106705
-1.157,-1.339054,-0.108514,-1.157,-1.339054,-0.112131
-1.162,-1.34762,-0.112131,-1.162,-1.34762,-0.106447
-1.167,-1.356185,-0.11549,-1.167,-1.35333,-0.103863
-1.172,-1.364751,-0.111356,-1.172,-1.364751,-0.110581
-1.177,-1.373316,-0.109031,-1.177,-1.370461,-0.109031
-1.182,-1.379026,-0.115232,-1.182,-1.379026,-0.103863
-1.187,-1.387592,-0.114715,-1.187,-1.387592,-0.108772
-1.191,-1.396157,-0.108772,-1.191,-1.396157,-0.112906
-1.196,-1.404722,-0.114715,-1.196,-1.401867,-0.10593
-1.201,-1.410433,-0.11704,-1.201,-1.407578,-0.106705
-1.206,-1.418998,-0.111614,-1.206,-1.418998,-0.113165
-1.211,-1.424708,-0.112131,-1.211,-1.424708,-0.109289
-1.216,-1.433274,-0.11704,-1.216,-1.433274,-0.104897
-1.221,-1.438984,-0.113681,-1.221,-1.438984,-0.110839
-1.226,-1.450404,-0.110839,-1.226,-1.447549,-0.113423
-1.23,-1.456115,-0.116782,-1.23,-1.456115,-0.10593
-1.235,-1.46468,-0.117815,-1.235,-1.46468,-0.109289
-1.24,-1.47039,-0.111873,-1.24,-1.47039,-0.114198
-1.245,-1.478956,-0.115232,-1.245,-1.478956,-0.108772
-1.25,0.502502,0.434573,-1.25,-0.131336,0.217028
-1.255,0.493937,0.652634,-1.255,0.496792,0.456017
-1.26,0.488227,0.681313,-1.26,0.488227,0.467902
-1.265,0.479661,0.715934,-1.265,0.479661,0.475911
-1.27,0.473951,0.735053,-1.27,0.471096,0.471519
-1.274,0.465386,0.753139,-1.274,0.465386,0.462735
-1.279,0.45682,0.769674,-1.279,0.45682,0.464285
-1.284,0.45111,0.758306,-1.284,0.45111,0.458343
-1.289,0.43969,0.78466,-1.289,0.43969,0.442324
-1.294,0.431124,0.778201,-1.294,0.433979,0.437673
-1.299,0.425414,0.770966,-1.299,0.428269,0.433023
-1.304,0.416849,0.780784,-1.304,0.416849,0.416745
-1.309,0.411138,0.770191,-1.309,0.408283,0.404344
-1.313,0.399718,0.770191,-1.313,0.402573,0.401502
-1.318,0.394008,0.752364,-1.318,0.396863,0.389359
-1.323,0.385442,0.759081,-1.323,0.385442,0.372048
-1.328,0.379732,0.749263,-1.328,0.379732,0.366881
-1.333,0.371166,0.730661,-1.333,0.371166,0.360938
-1.338,0.362601,0.735312,-1.338,0.362601,0.343369
-1.343,0.354036,0.719034,-1.343,0.354036,0.332776
-1.348,0.348325,0.7087,-1.348,0.348325,0.329418
-1.353,0.33976,0.693973,-1.353,0.33976,0.314691
-1.357,0.33405,0.689064,-1.357,0.33405,0.299964
-1.362,0.325484,0.676404,-1.362,0.325484,0.296863
-1.367,0.319774,0.653668,-1.367,0.316919,0.288337
-1.372,0.308354,0.655218,-1.372,0.308354,0.272577
-1.377,0.302643,0.638424,-1.377,0.302643,0.265859
-1.382,0.294078,0.619305,-1.382,0.294078,0.26095
-1.387,0.285513,0.611037,-1.387,0.282658,0.246999
-1.392,0.279802,0.599411,-1.392,0.276947,0.234597
-1.396,0.271237,0.585201,-1.396,0.268382,0.233563
-1.401,0.262672,0.563756,-1.401,0.262672,0.223746
-1.406,0.256961,0.561172,-1.406,0.254106,0.209794
-1.411,0.248396,0.545412,-1.411,0.248396,0.205402
-1.416,0.236976,0.522934,-1.416,0.236976,0.201784
-1.421,0.231265,0.518025,-1.421,0.231265,0.188091
-1.426,0.2227,0.503557,-1.426,0.2227,0.17879
-1.431,0.214135,0.484954,-1.431,0.21699,0.178531
-1.436,0.205569,0.469452,-1.436,0.208424,0.168455
-1.44,0.199859,0.463768,-1.44,0.199859,0.15657
-1.445,0.191293,0.445424,-1.445,0.191293,0.155795
-1.45,0.185583,0.426822,-1.45,0.185583,0.151661
-1.455,0.177018,0.421654,-1.455,0.177018,0.138743
-1.46,0.165597,0.407703,-1.46,0.168452,0.133576
-1.465,0.159887,0.389617,-1.465,0.162742,0.132025
-1.47,0.151322,0.377474,-1.47,0.151322,0.122207
-1.475,0.142756,0.371015,-1.475,0.145611,0.112131
-1.479,0.134191,0.352671,-1.479,0.137046,0.113165
-1.484,0.128481,0.337169,-1.484,0.131336,0.107997
-1.489,0.12277,0.332001,-1.489,0.12277,0.096371
-1.494,0.114205,0.318566,-1.494,0.114205,0.094045
-1.499,0.102785,0.301514,-1.499,0.108495,0.093529
-1.504,0.099929,0.293763,-1.504,0.099929,0.083452
-1.509,0.088509,0.28472,-1.509,0.091364,0.07596
-1.514,0.082799,0.268443,-1.514,0.082799,0.078543
-1.519,0.074233,0.255008,-1.519,0.077088,0.071568
-1.523,0.068523,0.250099,-1.523,0.068523,0.061491
-1.528,0.057103,0.237181,-1.528,0.059958,0.062783
-1.533,0.054247,0.22297,-1.533,0.054247,0.062266
-1.538,0.042827,0.216511,-1.538,0.042827,0.051157
-1.543,0.034262,0.209535,-1.543,0.037117,0.047798
-1.548,0.028551,0.193258,-1.548,0.028551,0.049865
-1.553,0.022841,0.183957,-1.553,0.022841,0.042372
-1.558,0.011421,0.180857,-1.558,0.011421,0.033329
-1.563,0.00571,0.166388,-1.563,0.008565,0.037205
-1.567,-0.002855,0.156312,-1.567,0,0.035396
-1.572,-0.008565,0.15192,-1.572,-0.008565,0.024028
-1.577,-0.019986,0.14546,-1.577,-0.017131,0.024028
-1.582,-0.022841,0.132284,-1.582,-0.022841,0.02532
-1.587,-0.034262,0.125308,-1.587,-0.034262,0.016794
-1.592,-0.039972,0.122207,-1.592,-0.039972,0.010851
-1.597,-0.051392,0.108772,-1.597,-0.048537,0.014985
-1.602,-0.054247,0.099988,-1.602,-0.054247,0.010593
-1.606,-0.065668,0.099213,-1.606,-0.062813,0.002325
-1.611,-0.071378,0.09172,-1.611,-0.068523,0.004134
-1.616,-0.079944,0.079835,-1.616,-0.079944,0.005167
-1.621,-0.088509,0.077252,-1.621,-0.091364,-0.003617
-1.626,-0.097074,0.075185,-1.626,-0.094219,-0.007493
-1.631,-0.10564,0.062783,-1.631,-0.102785,-0.002842
-1.636,-0.11135,0.056324,-1.636,-0.11135,-0.008526
-1.641,-0.11706,0.057616,-1.641,-0.11706,-0.01576
-1.646,-0.125626,0.048315,-1.646,-0.125626,-0.012143
-1.65,-0.134191,0.040564,-1.65,-0.131336,-0.011885
-1.655,-0.142756,0.039788,-1.655,-0.142756,-0.020669
-1.66,-0.151322,0.03798,-1.66,-0.151322,-0.021186
-1.665,-0.159887,0.026612,-1.665,-0.157032,-0.018344
-1.67,-0.165597,0.022736,-1.67,-0.165597,-0.024286
-1.675,-0.174163,0.02532,-1.675,-0.174163,-0.030746
-1.68,-0.182728,0.01421,-1.68,-0.179873,-0.02532
-1.685,-0.191293,0.00956,-1.685,-0.191293,-0.027645
-1.689,-0.197004,0.010593,-1.689,-0.197004,-0.035913
-1.694,-0.205569,0.006459,-1.694,-0.202714,-0.033588
-1.699,-0.214135,-0.001809,-1.699,-0.214135,-0.030487
-1.704,-0.2227,-0.0031,-1.704,-0.2227,-0.038238
-1.709,-0.22841,-0.002325,-1.709,-0.22841,-0.041339
-1.714,-0.236976,-0.012143,-1.714,-0.236976,-0.036171
-1.719,-0.245541,-0.015502,-1.719,-0.242686,-0.040822
-1.724,-0.251251,-0.012402,-1.724,-0.248396,-0.047023
-1.729,-0.259817,-0.019378,-1.729,-0.256961,-0.043147
-1.733,-0.265527,-0.024803,-1.733,-0.265527,-0.041339
-1.738,-0.274092,-0.024028,-1.738,-0.274092,-0.04909
-1.743,-0.285513,-0.023253,-1.743,-0.285513,-0.049606
-1.748,-0.291223,-0.032554,-1.748,-0.291223,-0.045731
-1.753,-0.299788,-0.034104,-1.753,-0.299788,-0.050898
-1.758,-0.305499,-0.030229,-1.758,-0.305499,-0.056841
-1.763,-0.316919,-0.038497,-1.763,-0.314064,-0.051157
-1.768,-0.322629,-0.041855,-1.768,-0.319774,-0.051157
-1.772,-0.331195,-0.039272,-1.772,-0.331195,-0.059941
-1.777,-0.336905,-0.040305,-1.777,-0.336905,-0.057099
-1.782,-0.34547,-0.047539,-1.782,-0.34547,-0.05374
-1.787,-0.354036,-0.047023,-1.787,-0.356891,-0.060716
-1.792,-0.362601,-0.044956,-1.792,-0.362601,-0.063817
-1.797,-0.371166,-0.052707,-1.797,-0.365456,-0.057357
