TIME s, IN1, IN2
-2.07, -0.805146, -0.094304
-2.075, -0.810856, -0.087586
-2.08, -0.819421, -0.087586
-2.085, -0.827987, -0.095337
-2.09, -0.833697, -0.09172
-2.095, -0.842262, -0.08707
-2.1, -0.853683, -0.093529
-2.104, -0.859393, -0.096112
-2.109, -0.865103, -0.088878
-2.114, -0.873669, -0.09172
-2.119, -0.882234, -0.097404
-2.124, -0.887944, -0.092237
-2.129, -0.89651, -0.088878
-2.134, -0.905075, -0.095854
-2.139, -0.910785, -0.095854
-2.144, -0.919351, -0.089912
-2.148, -0.927916, -0.094562
-2.153, -0.936482, -0.099471
-2.158, -0.942192, -0.093012
-2.163, -0.950757, -0.092237
-2.168, -0.959323, -0.099471
-2.173, -0.965033, -0.096629
-2.178, -0.976453, -0.091979
-2.183, -0.982164, -0.097921
-2.188, -0.990729, -0.10128
-2.192, -0.996439, -0.093787
-2.197, -1.005005, -0.096629
-2.202, -1.01357, -0.102313
-2.207, -1.01928, -0.097921
-2.212, -1.030701, -0.093787
-2.217, -1.036411, -0.100505
-2.222, -1.044976, -0.102055
-2.227, -1.053542, -0.095079
-2.231, -1.062107, -0.098954
-2.236, -1.070673, -0.10438
-2.241, -1.076383, -0.097921
-2.246, -1.082093, -0.096112
-2.251, -1.093514, -0.103347
-2.256, -1.099224, -0.10128
-2.261, -1.107789, -0.097146
-2.266, -1.113499, -0.101796
-2.271, -1.122065, -0.10593
-2.275, -1.13063, -0.098696
-2.28, -1.139196, -0.099471
-2.285, -1.144906, -0.10593
-2.29, -1.153471, -0.102313
-2.295, -1.159181, -0.097921
-2.3, -1.170602, -0.104122
-2.305, -1.179167, -0.106189
-2.31, -1.184878, -0.099471
-2.314, -1.193443, -0.102572
-2.319, -1.202008, -0.107997
-2.324, -1.207719, -0.101796
-2.329, -1.216284, -0.099213
-2.334, -1.224849, -0.106705
-2.339, -1.23056, -0.105414
-2.344, -1.23627, -0.099988
-2.349, -1.24769, -0.10438
-2.354, -1.256256, -0.109031
-2.358, -1.264821, -0.102055
-2.363, -1.270531, -0.10128
-2.368, -1.281952, -0.109031
-2.373, -1.287662, -0.10593
-2.378, -1.293372, -0.101021
-2.383, -1.301938, -0.106964
-2.388, -1.307648, -0.109806
-2.393, -1.316213, -0.102313
-2.397, -1.327634, -0.105155
-2.402, -1.333344, -0.110581
-2.407, -1.339054, -0.10593
-2.412, -1.34762, -0.101796
-2.417, -1.356185, -0.107997
-2.422, -1.364751, -0.109031
-2.427, -1.370461, -0.103088
-2.432, -1.379026, -0.106705
-2.437, -1.387592, -0.111356
-2.441, -1.396157, -0.104639
-2.446, -1.404722, -0.103088
-2.451, -1.413288, -0.110064
-2.456, -1.418998, -0.107481
-2.461, -1.427563, -0.102572
-2.466, -1.436129, -0.107739
-2.471, -1.441839, -0.111356
-2.476, -1.450404, -0.103863
-2.48, -1.45897, -0.106189
-2.485, -1.467535, -0.111356
-2.49, -1.473245, -0.106705
-2.495, -1.481811, -0.103088
